,OrderID,CustomerName,Product,Quantity,UnitPrice,OrderDate,ShippingCost,CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
751,983,Jessica Anderson,Bike,1,271.4572045960594,2025-09-09,84.58250634565863,609,dealhunter7913@buyeasy.com,USA,VIP,2023-09-01,2024-08-31,3865.237281722009,2022-06-16: Feedback about membership benefits; 2022-09-11: Request about payment issues; 2022-09-06: Complaint about payment issues
752,534,Jennifer Hernandez,Shirt,2,868.1899256037841,2024-06-17,23.87485076918895,624,marketfan9529@buyeasy.com,Germany,Standard,2023-09-16,2024-09-15,1762.545354919273,2022-08-22: Inquiry regarding order status; 2022-06-03: Request for more information on a product; 2022-06-26: Inquiry for more information on a product
753,535,Michael Williams,Bike,3,710.8788917734737,2024-06-18,79.36704831902134,676,marketfan253@shopworld.com,Germany,Premium,2023-11-07,2024-11-06,3322.317380430867,2022-12-27: Inquiry about product availability; 2022-12-05: Request regarding order status; 2022-11-18: Request about membership benefits
754,537,James Anderson,Book,1,981.522326534805,2024-06-20,49.60111892583507,135,shopper4389@buyeasy.com,Germany,Premium,2022-05-15,2023-05-15,5433.530744939975,2022-06-18: Complaint about delayed delivery
755,538,Charles Rodriguez,Book,2,121.0755173055937,2024-06-21,23.71473307541496,735,marketfan877@eshop.com,USA,Standard,2024-01-05,2025-01-04,7866.439089279764,2022-02-20: Inquiry about product availability
756,745,John Taylor,Laptop,4,97.59548072815673,2025-01-14,15.69608485597463,735,marketfan877@eshop.com,USA,Standard,2024-01-05,2025-01-04,7866.439089279764,2022-02-20: Inquiry about product availability
757,539,Sarah Wilson,Toy,1,584.4634790629092,2024-06-22,72.46042322994653,433,shopper6964@shopworld.com,UK,Standard,2023-03-09,2024-03-08,5164.72842413848,2022-01-29: Feedback about payment issues; 2022-01-22: Feedback for more information on a product
758,540,John Miller,Shirt,2,483.03073549653,2024-06-23,5.205507257412221,492,buyer8153@buyeasy.com,Germany,Standard,2023-05-07,2024-05-06,1674.449999307354,2022-11-02: Complaint about payment issues; 2022-07-12: Complaint about payment issues
759,541,Elizabeth Taylor,Book,1,100.6208390149976,2024-06-24,86.24477612741089,518,dealhunter8776@shopworld.com,Canada,Premium,2023-06-02,2024-06-01,9097.38068478172,2022-10-06: Inquiry about product availability; 2022-08-12: Feedback regarding order status
760,955,Jessica Martinez,Bike,4,137.8490813181635,2025-08-12,96.78432419850738,518,dealhunter8776@shopworld.com,Canada,Premium,2023-06-02,2024-06-01,9097.38068478172,2022-10-06: Inquiry about product availability; 2022-08-12: Feedback regarding order status
761,542,Michael Gonzalez,Toy,4,289.2557204516555,2024-06-25,77.15035450841812,429,marketfan764@eshop.com,Australia,Premium,2023-03-05,2024-03-04,7318.455486767224,2022-06-08: Request for more information on a product; 2022-04-11: Inquiry about product availability
762,956,William Gonzalez,Shirt,1,437.6784057352102,2025-08-13,29.15838502915728,429,marketfan764@eshop.com,Australia,Premium,2023-03-05,2024-03-04,7318.455486767224,2022-06-08: Request for more information on a product; 2022-04-11: Inquiry about product availability
763,544,Charles Rodriguez,Bike,3,451.3874595035092,2024-06-27,44.3111021672501,719,shopper727@shopworld.com,Canada,Standard,2023-12-20,2024-12-19,2500.390613274242,2022-09-04: Request about product availability
764,545,James Smith,Book,1,980.2279341316399,2024-06-28,52.88740894356523,124,buyer2942@shopworld.com,Canada,Standard,2022-05-04,2023-05-04,2043.129298843703,2022-03-16: Inquiry about membership benefits; 2022-11-04: Feedback about product availability; 2022-09-04: Complaint for more information on a product
765,546,John Wilson,Book,3,711.0193514197274,2024-06-29,13.59762573398032,778,shopper8033@eshop.com,Canada,Standard,2024-02-17,2025-02-16,9181.169174133682,2022-09-28: Feedback about delayed delivery; 2022-05-04: Inquiry for more information on a product; 2022-09-01: Request for more information on a product
766,697,Mary Johnson,Bike,1,974.7952904707861,2024-11-27,51.52283318887352,778,shopper8033@eshop.com,Canada,Standard,2024-02-17,2025-02-16,9181.169174133682,2022-09-28: Feedback about delayed delivery; 2022-05-04: Inquiry for more information on a product; 2022-09-01: Request for more information on a product
767,548,James Davis,Shirt,4,683.2808047790653,2024-07-01,9.797657226864903,530,dealhunter3517@bestdeals.com,Germany,Premium,2023-06-14,2024-06-13,3678.050249441158,2022-09-08: Inquiry about payment issues; 2022-06-20: Complaint for more information on a product; 2022-06-28: Complaint about membership benefits
768,550,Richard Garcia,Toy,2,507.7032026756991,2024-07-03,12.12622332271425,530,dealhunter3517@bestdeals.com,Germany,Premium,2023-06-14,2024-06-13,3678.050249441158,2022-09-08: Inquiry about payment issues; 2022-06-20: Complaint for more information on a product; 2022-06-28: Complaint about membership benefits
769,549,Linda Moore,Book,1,59.76551687409318,2024-07-02,66.39587598696812,122,buyer9816@eshop.com,Australia,Standard,2022-05-02,2023-05-02,1939.040445921189,2022-09-06: Feedback about payment issues; 2022-03-24: Complaint for more information on a product
770,655,Barbara Taylor,Shirt,3,964.5206258440469,2024-10-16,54.4873714722291,122,buyer9816@eshop.com,Australia,Standard,2022-05-02,2023-05-02,1939.040445921189,2022-09-06: Feedback about payment issues; 2022-03-24: Complaint for more information on a product
771,551,Robert Jackson,Shirt,3,748.2761118743475,2024-07-04,53.84902390744455,488,buyer4939@eshop.com,USA,Standard,2023-05-03,2024-05-02,8039.789326984099,2022-04-26: Complaint for more information on a product; 2022-02-28: Complaint for more information on a product
772,556,Susan Moore,Book,4,499.92510337981975,2024-07-09,46.32871064252917,488,buyer4939@eshop.com,USA,Standard,2023-05-03,2024-05-02,8039.789326984099,2022-04-26: Complaint for more information on a product; 2022-02-28: Complaint for more information on a product
773,553,James Jones,Book,4,59.00645273138212,2024-07-06,69.34919547576311,696,dealhunter8298@buyeasy.com,Australia,Standard,2023-11-27,2024-11-26,6308.182764337002,2022-12-01: Complaint about payment issues
774,555,John Moore,Shirt,3,237.4490729274374,2024-07-08,7.6757643533151,246,dealhunter4778@eshop.com,Germany,Premium,2022-09-03,2023-09-03,5516.949830145804,2022-04-27: Request regarding order status
775,557,Linda Miller,Laptop,1,500.6525803973717,2024-07-10,56.44585105488843,462,dealhunter399@eshop.com,Germany,VIP,2023-04-07,2024-04-06,2035.661303053957,2022-02-27: Inquiry about product availability; 2022-04-20: Request about membership benefits; 2022-05-20: Feedback regarding order status
776,559,Jennifer Davis,Shirt,2,346.5278537098465,2024-07-12,42.97321237058106,27,dealhunter8922@bestdeals.com,Australia,VIP,2022-01-27,2023-01-27,2600.764066540964,2022-10-04: Inquiry about product availability; 2022-12-19: Complaint about product availability; 2022-02-23: Inquiry about membership benefits
777,562,James Brown,Shirt,1,206.6693785328484,2024-07-15,82.49375345550956,644,dealhunter7670@bestdeals.com,UK,Premium,2023-10-06,2024-10-05,8851.57482286316,2022-01-25: Inquiry about membership benefits; 2022-08-03: Request for more information on a product
778,992,Richard Brown,Laptop,2,55.39963758707002,2025-09-18,44.34578034660539,644,dealhunter7670@bestdeals.com,UK,Premium,2023-10-06,2024-10-05,8851.57482286316,2022-01-25: Inquiry about membership benefits; 2022-08-03: Request for more information on a product
779,563,Jessica Davis,Book,4,494.8346212751411,2024-07-16,29.82463528624419,303,shopper7723@bestdeals.com,Germany,Premium,2022-10-30,2023-10-30,1851.009246181748,2022-09-02: Request for more information on a product; 2022-06-06: Complaint for more information on a product
780,568,Patricia Martin,Book,2,403.0090569568999,2024-07-21,80.46474954030302,267,marketfan2093@eshop.com,USA,VIP,2022-09-24,2023-09-24,7353.097063153939,2022-09-29: Request about delayed delivery; 2022-03-07: Feedback about product availability; 2022-01-12: Feedback about product availability
781,573,Susan Johnson,Bike,2,90.01970737441802,2024-07-26,30.04220580585165,152,marketfan6469@buyeasy.com,USA,Premium,2022-06-01,2023-06-01,1193.383772058337,2022-12-26: Complaint for more information on a product; 2022-08-06: Feedback for more information on a product
782,574,Jessica Jackson,Book,1,510.528819134733,2024-07-27,23.1201269238598,423,buyer1019@bestdeals.com,UK,Standard,2023-02-27,2024-02-27,577.7475036363664,2022-03-27: Feedback about payment issues; 2022-08-24: Complaint about payment issues; 2022-11-11: Feedback for more information on a product
783,575,Michael Anderson,Bike,3,847.1709634793947,2024-07-28,55.23380980076705,69,dealhunter1643@eshop.com,UK,Standard,2022-03-10,2023-03-10,7846.221069798554,2022-07-30: Inquiry about membership benefits
784,576,Thomas Rodriguez,Toy,4,680.5977020919427,2024-07-29,26.55322515781281,512,marketfan8268@buyeasy.com,Australia,Standard,2023-05-27,2024-05-26,8385.844992025233,2022-05-26: Feedback regarding order status
785,579,Mary Williams,Bike,3,701.1954879402623,2024-08-01,49.2181952044708,497,marketfan8451@shopworld.com,Australia,Premium,2023-05-12,2024-05-11,9582.828715017064,2022-11-29: Complaint about membership benefits; 2022-07-06: Request for more information on a product; 2022-02-01: Feedback about product availability
786,611,Charles Jones,Laptop,3,524.5862103144249,2024-09-02,80.52468062820479,497,marketfan8451@shopworld.com,Australia,Premium,2023-05-12,2024-05-11,9582.828715017064,2022-11-29: Complaint about membership benefits; 2022-07-06: Request for more information on a product; 2022-02-01: Feedback about product availability
787,728,Michael Johnson,Toy,2,737.6300914238395,2024-12-28,82.3459993996206,497,marketfan8451@shopworld.com,Australia,Premium,2023-05-12,2024-05-11,9582.828715017064,2022-11-29: Complaint about membership benefits; 2022-07-06: Request for more information on a product; 2022-02-01: Feedback about product availability
788,581,David Davis,Bike,1,767.0938426548137,2024-08-03,25.54736591715296,455,shopper7777@bestdeals.com,Canada,Premium,2023-03-31,2024-03-30,3051.48697324586,2022-10-15: Feedback about membership benefits; 2022-05-18: Complaint about delayed delivery
789,666,James Gonzalez,Book,2,631.4339186894964,2024-10-27,99.52739071387003,455,shopper7777@bestdeals.com,Canada,Premium,2023-03-31,2024-03-30,3051.48697324586,2022-10-15: Feedback about membership benefits; 2022-05-18: Complaint about delayed delivery
790,582,Joseph Jones,Bike,1,833.011765720349,2024-08-04,74.06396888339607,436,marketfan2986@shopworld.com,USA,Premium,2023-03-12,2024-03-11,7279.817613663974,2022-08-01: Inquiry regarding order status; 2022-06-10: Inquiry about product availability
791,817,Michael Jones,Toy,1,40.43688148115969,2025-03-27,36.37123984831727,436,marketfan2986@shopworld.com,USA,Premium,2023-03-12,2024-03-11,7279.817613663974,2022-08-01: Inquiry regarding order status; 2022-06-10: Inquiry about product availability
792,918,Patricia Davis,Laptop,2,499.92510337981975,2025-07-06,57.5393768583446,436,marketfan2986@shopworld.com,USA,Premium,2023-03-12,2024-03-11,7279.817613663974,2022-08-01: Inquiry regarding order status; 2022-06-10: Inquiry about product availability
793,584,Jennifer Anderson,Laptop,4,309.3501716584545,2024-08-06,25.78435714045326,261,buyer792@eshop.com,Australia,VIP,2022-09-18,2023-09-18,4355.19724499754,2022-12-31: Inquiry about product availability; 2022-07-07: Inquiry about product availability; 2022-02-01: Inquiry about membership benefits
794,587,Charles Miller,Book,1,472.8643370637913,2024-08-09,18.65145950198254,217,buyer5534@shopworld.com,Germany,Standard,2022-08-05,2023-08-05,4802.445023701755,2022-01-29: Inquiry about payment issues; 2022-05-05: Complaint about product availability; 2022-07-06: Complaint about delayed delivery
795,592,Sarah Lopez,Shirt,4,175.6775281493992,2024-08-14,46.21590976503774,365,dealhunter1761@bestdeals.com,Germany,VIP,2022-12-31,2023-12-31,-999.0,2022-05-10: Complaint about product availability; 2022-03-01: Inquiry about membership benefits; 2022-05-01: Complaint about membership benefits
796,789,Robert Rodriguez,Bike,4,300.0075346345325,2025-02-27,32.95496114071197,365,dealhunter1761@bestdeals.com,Germany,VIP,2022-12-31,2023-12-31,-999.0,2022-05-10: Complaint about product availability; 2022-03-01: Inquiry about membership benefits; 2022-05-01: Complaint about membership benefits
797,594,Charles Jackson,Book,4,357.125360229006,2024-08-16,88.74647734020645,593,shopper1299@bestdeals.com,UK,Standard,2023-08-16,2024-08-15,8985.753381214263,2022-05-31: Feedback about delayed delivery
798,649,Jessica Martin,Laptop,3,918.125551382364,2024-10-10,38.81899059923451,593,shopper1299@bestdeals.com,UK,Standard,2023-08-16,2024-08-15,8985.753381214263,2022-05-31: Feedback about delayed delivery
799,595,John Gonzalez,Book,4,707.1260941038057,2024-08-17,93.90883741792948,428,dealhunter9497@shopworld.com,USA,Premium,2023-03-04,2024-03-03,1715.121292068278,2022-03-13: Feedback about delayed delivery; 2022-10-13: Complaint about product availability
800,957,Mary Taylor,Shirt,2,747.8746488557966,2025-08-14,85.72722114531268,428,dealhunter9497@shopworld.com,USA,Premium,2023-03-04,2024-03-03,1715.121292068278,2022-03-13: Feedback about delayed delivery; 2022-10-13: Complaint about product availability
801,597,David Anderson,Laptop,2,849.3213983914599,2024-08-19,87.88366737668282,733,buyer4667@shopworld.com,UK,Standard,2024-01-03,2025-01-02,6528.153612376515,2022-01-16: Feedback for more information on a product
802,598,John Davis,Shirt,2,268.6979215073954,2024-08-20,72.67575027269706,39,marketfan9276@buyeasy.com,Canada,Standard,2022-02-08,2023-02-08,5912.699692435195,2022-12-09: Feedback regarding order status
803,600,Patricia Rodriguez,Laptop,3,499.92510337981975,2024-08-22,47.79997661693378,28,marketfan7609@buyeasy.com,Canada,Standard,2022-01-28,2023-01-28,6435.258074153031,2022-08-09: Request about delayed delivery; 2022-11-20: Request regarding order status; 2022-04-02: Request about payment issues
804,601,Mary Moore,Shirt,2,819.9226154499083,2024-08-23,62.79387937579095,781,marketfan9883@eshop.com,Canada,Premium,2024-02-20,2025-02-19,8174.148533372427,2022-01-02: Request about payment issues
805,606,Linda Davis,Laptop,4,411.0797122832056,2024-08-28,23.26605435223484,239,dealhunter4453@bestdeals.com,UK,Premium,2022-08-27,2023-08-27,2965.094939190339,2022-01-27: Complaint regarding order status; 2022-03-01: Complaint for more information on a product; 2022-07-17: Inquiry about membership benefits
806,902,Susan Jones,Book,1,210.1234884262093,2025-06-20,59.1116558271705,239,dealhunter4453@bestdeals.com,UK,Premium,2022-08-27,2023-08-27,2965.094939190339,2022-01-27: Complaint regarding order status; 2022-03-01: Complaint for more information on a product; 2022-07-17: Inquiry about membership benefits
807,607,Robert Brown,Book,4,981.1629110103796,2024-08-29,7.582203644924092,313,buyer8205@eshop.com,USA,Standard,2022-11-09,2023-11-09,9548.674706415586,2022-12-22: Request about payment issues
808,630,David Jackson,Book,2,710.1071887870868,2024-09-21,93.48449596136153,313,buyer8205@eshop.com,USA,Standard,2022-11-09,2023-11-09,9548.674706415586,2022-12-22: Request about payment issues
809,608,Joseph Anderson,Laptop,1,249.6840056500006,2024-08-30,64.14507706749703,385,buyer3265@bestdeals.com,Germany,VIP,2023-01-20,2024-01-20,722.1998425912716,2022-06-16: Complaint about membership benefits; 2022-10-23: Feedback about membership benefits
810,610,James Miller,Laptop,4,961.8805107658383,2024-09-01,56.54353083438137,762,buyer9749@bestdeals.com,Germany,Standard,2024-02-01,2025-01-31,279.41213180019,2022-11-18: Feedback regarding order status
811,612,William Williams,Laptop,4,933.2074845279349,2024-09-03,88.8980615467675,420,shopper4698@buyeasy.com,UK,VIP,2023-02-24,2024-02-24,3534.337832010085,2022-07-20: Complaint about membership benefits; 2022-07-22: Inquiry about product availability; 2022-05-22: Request regarding order status
812,614,Patricia Smith,Book,2,330.7075447618884,2024-09-05,36.96073518838151,1,marketfan7271@bestdeals.com,Canada,Premium,2022-01-01,2023-01-01,7194.105316353907,2022-09-01: Inquiry about payment issues
813,857,Richard Gonzalez,Toy,3,587.7425866387493,2025-05-06,78.08327069875276,1,marketfan7271@bestdeals.com,Canada,Premium,2022-01-01,2023-01-01,7194.105316353907,2022-09-01: Inquiry about payment issues
814,615,Karen Anderson,Book,1,499.92510337981975,2024-09-06,47.94030418025125,10,shopper9768@shopworld.com,UK,VIP,2022-01-10,2023-01-10,8875.906305258475,2022-11-18: Request about payment issues; 2022-07-24: Request regarding order status; 2022-03-24: Feedback about delayed delivery
815,828,Robert Wilson,Toy,4,461.6173131115998,2025-04-07,13.81577900389015,10,shopper9768@shopworld.com,UK,VIP,2022-01-10,2023-01-10,8875.906305258475,2022-11-18: Request about payment issues; 2022-07-24: Request regarding order status; 2022-03-24: Feedback about delayed delivery
816,616,James Taylor,Book,1,315.4538771757882,2024-09-07,17.35272801408961,74,dealhunter4636@buyeasy.com,Australia,VIP,2022-03-15,2023-03-15,848.8010473560429,2022-09-21: Complaint regarding order status
817,624,Karen Thomas,Book,2,675.083073587858,2024-09-15,53.7049432101948,647,marketfan7681@bestdeals.com,Germany,Standard,2023-10-09,2024-10-08,9627.272876654526,2022-06-28: Complaint about delayed delivery; 2022-02-14: Request regarding order status; 2022-04-01: Feedback about product availability
818,949,Sarah Williams,Laptop,2,426.6624215061168,2025-08-06,21.88359385307386,647,marketfan7681@bestdeals.com,Germany,Standard,2023-10-09,2024-10-08,9627.272876654526,2022-06-28: Complaint about delayed delivery; 2022-02-14: Request regarding order status; 2022-04-01: Feedback about product availability
819,625,Elizabeth Thomas,Toy,3,316.5469816588782,2024-09-16,9.051626114697413,522,dealhunter639@buyeasy.com,Canada,Premium,2023-06-06,2024-06-05,7132.856937232561,2022-10-16: Complaint about payment issues; 2022-03-18: Inquiry for more information on a product
820,628,Sarah Rodriguez,Shirt,3,910.7206512056958,2024-09-19,74.56603009643561,193,marketfan4541@buyeasy.com,Australia,VIP,2022-07-12,2023-07-12,839.9583424697528,2022-08-31: Complaint about delayed delivery; 2022-10-30: Complaint regarding order status; 2022-06-29: Complaint about payment issues
821,629,Michael Brown,Toy,4,760.8166747608548,2024-09-20,61.02340876677635,465,dealhunter6306@eshop.com,Germany,VIP,2023-04-10,2024-04-09,2890.761597910666,2022-04-04: Request about payment issues; 2022-02-23: Complaint for more information on a product; 2022-09-18: Feedback about product availability
822,732,Susan Martinez,Toy,4,334.4352915008305,2025-01-01,7.687446363298159,465,dealhunter6306@eshop.com,Germany,VIP,2023-04-10,2024-04-09,2890.761597910666,2022-04-04: Request about payment issues; 2022-02-23: Complaint for more information on a product; 2022-09-18: Feedback about product availability
823,806,William Davis,Bike,4,603.2230346917136,2025-03-16,90.78453810193189,465,dealhunter6306@eshop.com,Germany,VIP,2023-04-10,2024-04-09,2890.761597910666,2022-04-04: Request about payment issues; 2022-02-23: Complaint for more information on a product; 2022-09-18: Feedback about product availability
824,814,Robert Moore,Book,2,969.3865742908748,2025-03-24,29.64639948994735,465,dealhunter6306@eshop.com,Germany,VIP,2023-04-10,2024-04-09,2890.761597910666,2022-04-04: Request about payment issues; 2022-02-23: Complaint for more information on a product; 2022-09-18: Feedback about product availability
825,631,Robert Smith,Bike,1,719.4195173510234,2024-09-22,44.4025021878148,499,buyer8943@buyeasy.com,Australia,Premium,2023-05-14,2024-05-13,8260.235405461564,2022-10-29: Request about payment issues
826,632,Karen Davis,Shirt,3,203.4752164698522,2024-09-23,13.42468776375563,255,marketfan9826@shopworld.com,Canada,VIP,2022-09-12,2023-09-12,4338.329946905938,2022-12-18: Feedback about product availability; 2022-05-30: Feedback about product availability
827,811,Barbara Jones,Shirt,4,348.2711106656562,2025-03-21,67.20421443854445,255,marketfan9826@shopworld.com,Canada,VIP,2022-09-12,2023-09-12,4338.329946905938,2022-12-18: Feedback about product availability; 2022-05-30: Feedback about product availability
828,633,Jessica Wilson,Laptop,3,131.0896770743598,2024-09-24,60.72682617523331,271,invalid_email,Australia,Premium,2022-09-28,2023-09-28,9384.150455880514,2022-11-21: Request regarding order status; 2022-04-19: Feedback about payment issues; 2022-05-14: Request about membership benefits
829,634,Karen Taylor,Laptop,2,37.80243060385726,2024-09-25,24.15942630476316,672,dealhunter5352@bestdeals.com,Germany,Standard,2023-11-03,2024-11-02,4433.609306776603,2022-11-03: Feedback about delayed delivery
830,636,Elizabeth Garcia,Toy,4,585.3358196445037,2024-09-27,83.32204093353762,14,buyer1376@buyeasy.com,Australia,Premium,2022-01-14,2023-01-14,4250.413643861021,2022-10-03: Inquiry regarding order status; 2022-07-08: Inquiry about membership benefits
831,637,Charles Miller,Toy,2,349.7187693477351,2024-09-28,8.505663973133661,684,dealhunter3436@buyeasy.com,Australia,Standard,2023-11-15,2024-11-14,5165.860764523362,2022-01-29: Inquiry for more information on a product; 2022-12-26: Feedback about product availability
832,638,Thomas Garcia,Book,3,384.561254617916,2024-09-29,5.019007131392711,110,marketfan1090@buyeasy.com,Germany,Standard,2022-04-20,2023-04-20,4751.354255044426,2022-10-01: Complaint about delayed delivery; 2022-11-21: Complaint regarding order status
833,641,Charles Anderson,Book,1,499.92510337981975,2024-10-02,40.03075073339318,403,shopper9177@bestdeals.com,Germany,VIP,2023-02-07,2024-02-07,7889.235156205295,2022-01-03: Feedback about delayed delivery; 2022-09-02: Request about product availability
834,642,Sarah Hernandez,Book,3,145.8244335409633,2024-10-03,39.08368246473696,453,marketfan5624@bestdeals.com,Germany,VIP,2023-03-29,2024-03-28,-999.0,2022-03-24: Feedback about payment issues; 2022-02-25: Request about payment issues; 2022-05-11: Request about membership benefits
835,802,Susan Moore,Laptop,2,893.2110738646029,2025-03-12,87.14770860778991,453,marketfan5624@bestdeals.com,Germany,VIP,2023-03-29,2024-03-28,-999.0,2022-03-24: Feedback about payment issues; 2022-02-25: Request about payment issues; 2022-05-11: Request about membership benefits
836,643,Elizabeth Taylor,Laptop,4,799.8891742253577,2024-10-04,27.86878220755991,12,shopper6927@buyeasy.com,USA,Standard,2022-01-12,2023-01-12,3104.189481203578,2022-02-02: Feedback about product availability; 2022-11-18: Request for more information on a product; 2022-05-25: Feedback regarding order status
837,647,Charles Williams,Bike,1,278.944757852894,2024-10-08,93.1618110025553,741,dealhunter9017@shopworld.com,Germany,Premium,2024-01-11,2025-01-10,9741.92308949887,2022-02-02: Request about payment issues; 2022-09-06: Complaint about membership benefits; 2022-03-16: Feedback about membership benefits
838,653,Karen Rodriguez,Laptop,2,861.3763757502675,2024-10-14,61.05557073974259,786,shopper2525@buyeasy.com,Australia,Standard,2024-02-25,2025-02-24,8576.27091612826,2022-01-08: Complaint about payment issues; 2022-03-12: Request for more information on a product
839,657,John Jones,Bike,1,127.6396451786364,2024-10-18,83.80455206002803,786,shopper2525@buyeasy.com,Australia,Standard,2024-02-25,2025-02-24,8576.27091612826,2022-01-08: Complaint about payment issues; 2022-03-12: Request for more information on a product
840,753,Patricia Miller,Book,4,262.5514249226926,2025-01-22,71.29546657821355,786,shopper2525@buyeasy.com,Australia,Standard,2024-02-25,2025-02-24,8576.27091612826,2022-01-08: Complaint about payment issues; 2022-03-12: Request for more information on a product
841,654,John Martinez,Laptop,2,963.8490919234372,2024-10-15,58.40976381193292,63,marketfan2535@shopworld.com,Canada,Premium,2022-03-04,2023-03-04,9353.608905724419,2022-03-23: Request regarding order status
842,807,Karen Miller,Book,4,789.7082564756623,2025-03-17,68.55382699471792,63,marketfan2535@shopworld.com,Canada,Premium,2022-03-04,2023-03-04,9353.608905724419,2022-03-23: Request regarding order status
843,656,Jessica Garcia,Book,1,184.4794816062025,2024-10-17,15.43951645694194,611,shopper7154@eshop.com,Germany,Standard,2023-09-03,2024-09-02,6383.263185985003,2022-02-11: Inquiry for more information on a product; 2022-09-16: Request about payment issues
844,744,Jennifer Martin,Bike,3,237.8736569040661,2025-01-13,56.24796161063767,611,shopper7154@eshop.com,Germany,Standard,2023-09-03,2024-09-02,6383.263185985003,2022-02-11: Inquiry for more information on a product; 2022-09-16: Request about payment issues
845,659,Mary Taylor,Toy,1,905.5342171180836,2024-10-20,64.40813349124466,445,dealhunter5594@eshop.com,UK,Standard,2023-03-21,2024-03-20,2402.959606872467,2022-05-12: Inquiry about membership benefits; 2022-11-29: Request about delayed delivery
846,660,Sarah Anderson,Bike,3,793.4003618480976,2024-10-21,73.81490950356819,643,shopper570@shopworld.com,Canada,Premium,2023-10-05,2024-10-04,4253.4272963029,2022-02-02: Request about payment issues; 2022-06-13: Complaint about membership benefits
847,663,David Miller,Shirt,3,158.9100143609766,2024-10-24,24.6293301686611,765,shopper1299@eshop.com,UK,VIP,2024-02-04,2025-02-03,6562.318281946187,2022-07-13: Feedback about delayed delivery; 2022-05-03: Complaint about delayed delivery; 2022-09-20: Complaint about membership benefits
848,667,James Taylor,Book,4,757.5336369080339,2024-10-28,10.81459777091491,333,dealhunter4873@bestdeals.com,Canada,VIP,2022-11-29,2023-11-29,1058.562085688197,2022-03-25: Request about membership benefits; 2022-04-24: Complaint about delayed delivery; 2022-07-16: Inquiry about product availability
849,671,Susan Jackson,Shirt,3,375.4250391892925,2024-11-01,99.38272620714407,207,dealhunter5652@bestdeals.com,Australia,Standard,2022-07-26,2023-07-26,2033.256203555022,2022-12-31: Feedback about payment issues; 2022-09-26: Complaint for more information on a product; 2022-10-18: Complaint about membership benefits
850,761,James Martinez,Bike,2,499.92510337981975,2025-01-30,91.35312615566765,207,dealhunter5652@bestdeals.com,Australia,Standard,2022-07-26,2023-07-26,2033.256203555022,2022-12-31: Feedback about payment issues; 2022-09-26: Complaint for more information on a product; 2022-10-18: Complaint about membership benefits
851,674,Mary Hernandez,Shirt,1,353.0962090944107,2024-11-04,11.92772360912106,258,marketfan9635@shopworld.com,Germany,Premium,2022-09-15,2023-09-15,1460.764523186631,2022-05-18: Request regarding order status; 2022-08-26: Feedback regarding order status
852,966,Sarah Lopez,Book,4,515.637911216151,2025-08-23,48.20014527666324,258,marketfan9635@shopworld.com,Germany,Premium,2022-09-15,2023-09-15,1460.764523186631,2022-05-18: Request regarding order status; 2022-08-26: Feedback regarding order status
853,675,Michael Anderson,Laptop,4,105.0587536847988,2024-11-05,9.846150751405027,188,marketfan1729@bestdeals.com,Canada,Standard,2022-07-07,2023-07-07,7925.248811546961,2022-11-27: Feedback about product availability; 2022-09-23: Request about delayed delivery
854,682,Robert Lopez,Shirt,2,734.3433076554458,2024-11-12,6.583327407116893,87,marketfan5503@buyeasy.com,Canada,Premium,2022-03-28,2023-03-28,6490.272804805518,2022-10-16: Request about delayed delivery; 2022-04-02: Request for more information on a product; 2022-06-10: Feedback about payment issues
855,685,Patricia Jones,Laptop,2,542.5911882319098,2024-11-15,7.232537701861787,260,dealhunter4923@shopworld.com,Germany,Premium,2022-09-17,2023-09-17,5528.668454125393,2022-10-23: Request about membership benefits; 2022-02-01: Inquiry about membership benefits
856,686,Barbara Rodriguez,Book,4,992.2151430121097,2024-11-16,50.58760362484349,425,dealhunter6309@shopworld.com,Germany,Standard,2023-03-01,2024-02-29,4088.974381443662,2022-01-01: Inquiry for more information on a product; 2022-09-18: Request about payment issues; 2022-06-20: Request about delayed delivery
857,950,Karen Jones,Book,2,757.8802058382539,2025-08-07,49.62894789582765,425,dealhunter6309@shopworld.com,Germany,Standard,2023-03-01,2024-02-29,4088.974381443662,2022-01-01: Inquiry for more information on a product; 2022-09-18: Request about payment issues; 2022-06-20: Request about delayed delivery
858,688,Robert Smith,Laptop,2,344.9874897191914,2024-11-18,18.04294496132655,80,buyer7694@bestdeals.com,Germany,VIP,2022-03-21,2023-03-21,9029.476067467356,2022-04-03: Complaint about payment issues; 2022-04-19: Request regarding order status; 2022-09-05: Inquiry about delayed delivery
859,689,Jessica Lopez,Shirt,2,212.4935383596541,2024-11-19,25.3936750507294,625,dealhunter2496@shopworld.com,USA,VIP,2023-09-17,2024-09-16,7239.348778913602,2022-03-04: Inquiry about product availability; 2022-01-03: Feedback for more information on a product
860,690,Mary Moore,Shirt,4,301.6827079037915,2024-11-20,87.83157138308619,117,buyer2341@eshop.com,UK,Premium,2022-04-27,2023-04-27,544.2406470368053,2022-01-16: Inquiry about delayed delivery; 2022-05-17: Inquiry about membership benefits
